,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-07-02 03:09:00,0.6924,28.59,1.2491,9270.0,349.5,2179.0,0.7355,62.61,3113.25,1.1284,125.625,133.3,49.4,0.009308499999999999,104.3,441.0,97.525,1796.0,1012.8,22195.0,22240.0,10308.0,1431.4,892.25,12.2,1.06,295.5,157.234375,110.38671875,139.015625,217.90625,178.34375,29.65,497.5,25679.0,175.43,134.59,216.66,40.12,42.36,3238.0,112.06,28.7,362.25,1.2087,1.2279,166.79,42.36,1600.0,40.11,1779.1,2.7595,1.2102,1.714,840.1,1.2279,18.21,357.0
2020-07-02 03:10:00,0.6927,28.6,1.2496,9265.0,349.5,2179.0,0.73565,62.61,3115.0,1.12875,125.625,133.3,49.4,0.009308499999999999,104.3,441.0,97.525,1795.3,1013.6,22210.0,22255.0,10309.5,1432.5,892.25,12.2,1.06,295.5,157.203125,110.3828125,139.0,217.84375,178.3125,29.65,497.25,25703.0,175.4,134.58,216.56,40.12,42.39,3242.0,112.06,28.7,362.25,1.2087,1.2279,166.77,42.36,1600.0,40.14,1779.3,2.761,1.211,1.7180000000000002,840.6,1.2292,18.21,357.0
2020-07-02 03:11:00,0.6925,28.6,1.2495,9265.0,349.5,2179.0,0.73565,62.61,3115.5,1.12845,125.625,133.3,49.4,0.009307,104.3,441.25,97.525,1795.7,1013.6,22220.0,22265.0,10312.25,1433.0,892.25,12.2,1.06,295.5,157.21875,110.3828125,139.015625,217.84375,178.3125,29.55,497.75,25704.0,175.44,134.59,216.68,40.16,42.38,3247.0,112.06,28.6,362.75,1.2087,1.2292,166.81,42.39,1600.0,40.15,1779.1,2.7605,1.2116,1.715,840.8,1.2294,18.21,357.0
2020-07-02 03:12:00,0.6926,28.6,1.2492,9265.0,349.75,2179.0,0.7357,62.62,3117.0,1.12855,125.625,133.3,49.4,0.009307,104.3,441.25,97.525,1795.7,1014.0,22225.0,22265.0,10314.25,1433.7,892.25,12.2,1.06,295.5,157.203125,110.3828125,139.0,217.78125,178.28125,29.6,497.5,25717.0,175.41,134.58,216.58,40.18,42.41,3249.0,112.06,28.6,362.75,1.2087,1.2292,166.79,42.39,1600.0,40.16,1779.4,2.7615,1.2119,1.715,840.8,1.2295,18.215,357.0
2020-07-02 03:13:00,0.6923,28.6,1.2488,9265.0,349.75,2179.0,0.73555,62.6,3116.5,1.12835,125.625,133.3,49.4,0.0093065,104.3,441.25,97.525,1795.7,1013.7,22220.0,22265.0,10313.25,1433.9,892.25,12.2,1.0597,295.5,157.203125,110.3828125,139.0,217.8125,178.28125,29.6,497.5,25716.0,175.41,134.58,216.6,40.16,42.41,3250.0,112.06,28.6,362.75,1.2087,1.2292,166.78,42.41,1600.0,40.15,1779.5,2.761,1.2119,1.7169999999999999,840.8,1.2295,18.215,357.0
2020-07-02 03:14:00,0.6923,28.6,1.2488,9265.0,349.75,2179.0,0.7355,62.58,3115.5,1.1281,125.6171875,133.3,49.4,0.0093065,104.3,441.25,97.525,1795.7,1013.9,22215.0,22265.0,10310.25,1432.9,892.25,12.2,1.0597,295.5,157.1875,110.3828125,139.0,217.75,178.25,29.6,497.25,25707.0,175.41,134.59,216.58,40.16,42.39,3248.0,112.065,28.55,362.5,1.2087,1.2292,166.78,42.4,1600.0,40.13,1779.0,2.7605,1.2108,1.7169999999999999,840.5,1.2287,18.205,357.0
2020-07-02 03:15:00,0.6921,28.6,1.2486,9265.0,349.5,2179.0,0.7354,62.58,3115.25,1.1281,125.625,133.3,49.4,0.009306,104.3,441.0,97.525,1795.7,1013.8,22220.0,22265.0,10308.5,1432.5,892.25,12.2,1.0596,295.5,157.1875,110.3828125,139.0,217.78125,178.28125,29.6,497.25,25697.0,175.43,134.58,216.6,40.16,42.4,3246.0,112.06,28.55,362.5,1.2087,1.2285,166.8,42.4,1600.0,40.14,1779.3,2.7595,1.2108,1.7169999999999999,839.8,1.2289,18.205,357.0
2020-07-02 03:16:00,0.6922,28.6,1.2488,9260.0,349.5,2179.0,0.73545,62.58,3116.0,1.1281,125.6171875,133.3,49.4,0.0093065,104.3,441.0,97.525,1795.7,1014.4,22220.0,22270.0,10311.25,1433.3,892.25,12.2,1.0595,295.5,157.1875,110.3828125,138.984375,217.75,178.28125,29.6,497.0,25708.0,175.41,134.58,216.54,40.13,42.39,3249.0,112.06,28.7,362.5,1.2087,1.2286,166.79,42.38,1600.0,40.13,1779.1,2.761,1.2117,1.7169999999999999,839.8,1.2288,18.2,357.0
2020-07-02 03:17:00,0.692,28.6,1.2487,9265.0,349.5,2179.0,0.73535,62.58,3115.0,1.12805,125.625,133.3,49.4,0.0093065,104.3,441.0,97.525,1795.7,1014.1,22205.0,22255.0,10307.5,1432.6,892.25,12.2,1.0595,295.5,157.203125,110.3828125,139.0,217.8125,178.3125,29.6,497.0,25704.0,175.43,134.59,216.58,40.13,42.37,3245.0,112.06,28.75,362.5,1.2087,1.2286,166.79,42.36,1600.0,40.12,1778.9,2.7615,1.2117,1.7169999999999999,839.8,1.2281,18.2,357.0
2020-07-02 03:18:00,0.692,28.6,1.2488,9260.0,349.5,2179.0,0.7353,62.58,3113.5,1.12815,125.625,133.3,49.4,0.009307,104.3,441.0,97.525,1795.7,1013.9,22205.0,22260.0,10304.0,1431.7,892.25,12.2,1.0596,295.5,157.21875,110.3828125,139.015625,217.8125,178.34375,29.6,497.0,25690.0,175.43,134.59,216.64,40.11,42.35,3244.0,112.06,28.75,362.25,1.2087,1.2278,166.78,42.36,1600.0,40.09,1778.9,2.761,1.2104,1.722,839.8,1.2278,18.2,357.0
2020-07-02 03:19:00,0.6921,28.6,1.2489,9260.0,349.5,2179.0,0.73535,62.58,3114.25,1.12805,125.625,133.3,49.4,0.0093065,104.3,441.0,97.525,1795.7,1014.1,22210.0,22250.0,10305.0,1432.4,892.25,12.2,1.0595,295.5,157.21875,110.3828125,139.0,217.8125,178.3125,29.7,497.0,25700.0,175.43,134.58,216.66,40.07,42.35,3246.0,112.06,28.7,362.25,1.2087,1.2278,166.79,42.34,1600.0,40.08,1778.8,2.762,1.2104,1.724,839.6,1.2278,18.195,357.0
2020-07-02 03:20:00,0.692,28.6,1.249,9265.0,349.5,2179.0,0.7353,62.58,3113.5,1.128,125.6328125,133.3,49.4,0.0093075,104.3,441.0,97.525,1795.7,1014.0,22205.0,22250.0,10303.25,1431.8,892.25,12.2,1.0595,295.5,157.21875,110.3828125,139.0,217.84375,178.34375,29.65,497.0,25696.0,175.44,134.59,216.7,40.08,42.34,3246.0,112.06,28.8,362.5,1.2087,1.2278,166.82,42.33,1600.0,40.06,1778.7,2.762,1.2103,1.725,839.6,1.2277,18.185,357.0
2020-07-02 03:21:00,0.6922,28.6,1.2493,9265.0,349.5,2179.0,0.7354,62.6,3114.75,1.1283,125.625,133.3,49.4,0.0093075,104.3,441.0,97.525,1795.7,1014.4,22215.0,22260.0,10306.0,1431.9,892.0,12.2,1.0597,295.2,157.203125,110.3828125,139.0,217.8125,178.28125,29.6,496.75,25702.0,175.4,134.58,216.6,40.08,42.33,3248.0,112.06,28.8,362.25,1.2087,1.2278,166.8,42.33,1600.0,40.06,1778.7,2.762,1.2099,1.729,839.6,1.2268,18.185,357.0
2020-07-02 03:22:00,0.6922,28.6,1.249,9260.0,349.5,2179.0,0.73535,62.6,3114.0,1.12815,125.625,133.3,49.4,0.0093075,104.3,441.0,97.525,1795.7,1014.0,22210.0,22260.0,10303.5,1431.5,892.0,12.2,1.0598,295.2,157.203125,110.3828125,139.0,217.8125,178.3125,29.6,496.75,25696.0,175.42,134.58,216.68,40.08,42.33,3246.0,112.06,28.8,362.25,1.2087,1.2278,166.82,42.33,1600.0,40.06,1778.9,2.76,1.2098,1.73,839.6,1.2266,18.19,357.0
2020-07-02 03:23:00,0.692,28.6,1.2489,9260.0,349.5,2179.0,0.7353,62.59,3113.5,1.1284,125.625,133.3,49.4,0.009307,104.3,441.0,97.525,1795.7,1014.1,22210.0,22260.0,10303.25,1431.2,892.0,12.2,1.0598,295.2,157.21875,110.3828125,139.015625,217.875,178.34375,29.6,496.75,25694.0,175.41,134.57,216.6,40.08,42.35,3245.0,112.06,28.8,362.25,1.2087,1.2278,166.8,42.33,1600.0,40.07,1778.9,2.758,1.2104,1.729,839.1,1.2273,18.19,357.0
2020-07-02 03:24:00,0.692,28.6,1.2486,9260.0,349.75,2179.0,0.7352,62.61,3113.5,1.1283,125.625,133.3,49.4,0.009308,104.3,441.0,97.525,1795.7,1013.9,22205.0,22255.0,10302.25,1431.6,892.0,12.2,1.0598,295.3,157.21875,110.3828125,139.0,217.875,178.34375,29.6,497.0,25692.0,175.42,134.58,216.68,40.08,42.35,3245.0,112.06,28.8,362.25,1.2087,1.2278,166.81,42.35,1600.0,40.08,1778.8,2.757,1.2105,1.726,839.4,1.2275,18.19,357.0
2020-07-02 03:25:00,0.692,28.59,1.2487,9260.0,349.75,2179.0,0.7353,62.55,3113.25,1.12855,125.6328125,133.3,49.4,0.009309,104.3,441.0,97.525,1795.7,1013.7,22200.0,22250.0,10301.25,1431.4,892.0,12.2,1.0598,295.3,157.234375,110.3828125,139.015625,217.90625,178.34375,29.65,497.0,25698.0,175.44,134.59,216.72,40.08,42.36,3245.0,112.06,28.8,362.5,1.2087,1.2278,166.83,42.35,1600.0,40.09,1778.6,2.757,1.2105,1.73,839.4,1.2276,18.19,357.0
2020-07-02 03:26:00,0.6921,28.59,1.2486,9255.0,349.5,2179.0,0.73535,62.55,3113.5,1.12875,125.6328125,133.3,49.4,0.009309,104.3,441.0,97.525,1795.7,1014.1,22205.0,22255.0,10301.25,1431.8,892.0,12.2,1.06,295.3,157.21875,110.3828125,139.015625,217.875,178.34375,29.6,497.0,25701.0,175.44,134.59,216.72,40.11,42.37,3247.0,112.06,28.8,362.5,1.2087,1.2276,166.84,42.36,1600.0,40.1,1778.4,2.7575,1.2107,1.7280000000000002,839.2,1.2276,18.18,357.0
2020-07-02 03:27:00,0.6922,28.59,1.2489,9255.0,349.75,2179.0,0.73545,62.55,3113.5,1.1289,125.6328125,133.3,49.4,0.009309,104.3,441.0,97.525,1795.7,1014.2,22210.0,22255.0,10300.0,1432.2,892.0,12.2,1.0602,295.3,157.234375,110.3828125,139.015625,217.90625,178.375,29.65,497.0,25699.0,175.44,134.58,216.74,40.13,42.37,3248.0,112.06,28.8,362.25,1.2087,1.2276,166.82,42.36,1600.0,40.11,1778.3,2.7575,1.2096,1.7280000000000002,839.6,1.2266,18.18,357.0
2020-07-02 03:28:00,0.6926,28.59,1.2499,9255.0,349.75,2179.0,0.7357,62.54,3114.25,1.12995,125.625,133.3,49.4,0.009310500000000001,104.3,441.0,97.525,1795.7,1014.6,22215.0,22265.0,10302.5,1432.8,892.0,12.2,1.0607,295.3,157.21875,110.3828125,139.0,217.8125,178.3125,29.6,497.0,25704.0,175.41,134.57,216.68,40.14,42.38,3250.0,112.055,28.8,362.5,1.2087,1.2276,166.79,42.38,1600.0,40.13,1777.6,2.758,1.2105,1.729,839.6,1.2279,18.17,357.0
2020-07-02 03:29:00,0.6924,28.59,1.2496,9255.0,349.5,2179.0,0.7356,62.54,3113.25,1.1299,125.6328125,133.3,49.4,0.009311,104.3,441.0,97.525,1795.7,1014.1,22210.0,22260.0,10301.25,1432.0,892.0,12.2,1.0609,295.4,157.234375,110.38671875,139.015625,217.90625,178.34375,29.6,497.0,25691.0,175.44,134.59,216.74,40.12,42.36,3247.0,112.055,28.8,362.25,1.2087,1.2276,166.81,42.38,1600.0,40.12,1777.9,2.7575,1.2105,1.7280000000000002,839.6,1.2279,18.175,357.0
2020-07-02 03:30:00,0.6925,28.59,1.2497,9260.0,349.75,2179.0,0.7356,62.54,3113.25,1.1298,125.6328125,133.3,49.4,0.0093115,104.3,441.0,97.525,1795.7,1014.4,22215.0,22265.0,10300.25,1432.2,892.0,12.2,1.0608,295.4,157.234375,110.3828125,139.03125,217.90625,178.375,29.65,497.0,25693.0,175.46,134.59,216.76,40.14,42.37,3247.0,112.06,28.8,362.5,1.2103,1.2276,166.83,42.37,1600.0,40.13,1777.8,2.7575,1.2109,1.7280000000000002,839.6,1.2276,18.175,357.0
2020-07-02 03:31:00,0.6924,28.6,1.2495,9260.0,349.75,2179.0,0.73555,62.54,3112.5,1.12955,125.640625,133.3,49.4,0.0093115,104.3,441.0,97.525,1795.7,1013.9,22190.0,22245.0,10297.25,1431.7,892.0,12.2,1.0608,295.4,157.265625,110.38671875,139.03125,217.96875,178.40625,29.65,497.0,25683.0,175.48,134.6,216.84,40.13,42.36,3245.0,112.065,28.8,362.75,1.2103,1.2276,166.85,42.36,1600.0,40.12,1778.4,2.7575,1.2107,1.725,839.4,1.2273,18.18,357.0
2020-07-02 03:32:00,0.6925,28.6,1.2497,9260.0,349.75,2179.0,0.73565,62.56,3112.75,1.12985,125.640625,133.3,49.4,0.009313,104.3,441.0,97.525,1795.0,1013.9,22200.0,22245.0,10298.75,1431.8,892.0,12.2,1.061,295.5,157.265625,110.38671875,139.03125,217.96875,178.40625,29.65,496.75,25686.0,175.49,134.6,216.86,40.11,42.35,3246.0,112.065,28.8,362.25,1.2103,1.2242,166.88,42.35,1600.0,40.11,1779.2,2.758,1.2098,1.726,839.4,1.2237,18.19,357.0
2020-07-02 03:33:00,0.6927,28.61,1.2505,9255.0,349.75,2179.0,0.7358,62.57,3114.75,1.13005,125.640625,133.3,49.4,0.009312,104.3,441.0,97.525,1795.0,1014.8,22215.0,22260.0,10302.0,1433.2,892.0,12.2,1.0609,295.5,157.25,110.38671875,139.015625,217.90625,178.375,29.6,496.75,25706.0,175.46,134.6,216.76,40.14,42.38,3251.0,112.065,28.75,363.0,1.2103,1.2252,166.86,42.38,1600.0,40.13,1778.7,2.7605,1.2118,1.726,840.2,1.2251,18.185,357.0
2020-07-02 03:34:00,0.6925,28.61,1.2502,9255.0,349.75,2179.0,0.73575,62.6,3113.5,1.1301,125.640625,133.3,49.4,0.009311,104.3,441.0,97.525,1795.0,1014.3,22205.0,22250.0,10299.75,1432.1,892.5,12.21,1.061,295.5,157.25,110.38671875,139.03125,217.9375,178.375,29.6,496.75,25692.0,175.49,134.61,216.86,40.13,42.37,3247.0,112.06,28.8,362.75,1.2113,1.2245,166.89,42.38,1600.0,40.14,1778.9,2.7615,1.211,1.725,840.2,1.2246,18.185,357.0
2020-07-02 03:35:00,0.6925,28.62,1.2503,9260.0,349.75,2179.0,0.73575,62.6,3113.25,1.1302,125.640625,133.3,49.4,0.009311,104.3,441.0,97.525,1795.0,1014.3,22200.0,22250.0,10299.0,1432.2,892.5,12.19,1.061,295.5,157.265625,110.38671875,139.03125,217.96875,178.40625,29.65,496.5,25687.0,175.5,134.62,216.94,40.16,42.38,3246.0,112.06,28.8,362.75,1.2113,1.2242,166.9,42.39,1600.0,40.15,1779.0,2.762,1.2115,1.726,840.2,1.2246,18.185,357.0
2020-07-02 03:36:00,0.6926,28.62,1.2505,9260.0,349.5,2179.0,0.73585,62.6,3113.25,1.13015,125.640625,133.3,49.4,0.009313,104.3,440.75,97.525,1795.0,1014.7,22205.0,22250.0,10298.25,1432.3,892.5,12.19,1.061,295.5,157.265625,110.38671875,139.03125,217.96875,178.40625,29.65,496.5,25692.0,175.5,134.61,216.9,40.17,42.39,3247.0,112.06,28.75,362.75,1.2113,1.2242,166.9,42.39,1600.0,40.17,1778.8,2.7615,1.2114,1.725,840.2,1.2246,18.175,357.0
2020-07-02 03:37:00,0.6927,28.61,1.2506,9260.0,349.75,2179.0,0.7359,62.6,3115.0,1.13015,125.640625,133.3,49.4,0.009312,104.3,440.75,97.525,1795.0,1015.3,22215.0,22260.0,10303.0,1433.4,892.25,12.15,1.0609,295.4,157.265625,110.38671875,139.03125,217.9375,178.375,29.65,496.25,25708.0,175.5,134.6,216.92,40.19,42.42,3250.0,112.06,28.7,363.0,1.2113,1.2242,166.89,42.42,1600.0,40.2,1779.0,2.762,1.2123,1.725,840.2,1.2263,18.17,357.0
2020-07-02 03:38:00,0.6929,28.62,1.2507,9260.0,349.75,2179.0,0.736,62.6,3115.75,1.13005,125.640625,133.3,49.4,0.009312,104.3,440.75,97.525,1798.0,1015.5,22230.0,22280.0,10305.25,1433.9,892.25,12.14,1.0608,295.4,157.25,110.38671875,139.03125,217.9375,178.375,29.55,496.25,25718.0,175.5,134.6,216.9,40.23,42.46,3254.0,112.06,28.55,363.25,1.2113,1.2242,166.89,42.46,1600.0,40.23,1779.0,2.7625,1.2132,1.7169999999999999,840.1,1.2263,18.165,357.0
2020-07-02 03:39:00,0.6929,28.62,1.2504,9260.0,349.75,2179.0,0.736,62.6,3115.5,1.1299,125.640625,133.3,49.4,0.0093115,104.3,440.75,97.525,1798.0,1015.7,22230.0,22280.0,10304.5,1434.1,892.25,12.14,1.0605,295.4,157.265625,110.38671875,139.03125,217.96875,178.40625,29.55,496.25,25717.0,175.52,134.61,216.98,40.27,42.47,3254.0,112.06,28.55,363.5,1.2113,1.2242,166.92,42.48,1600.0,40.26,1778.9,2.761,1.2136,1.719,840.3,1.2279,18.165,357.0
2020-07-02 03:40:00,0.6928,28.62,1.2504,9265.0,349.75,2179.0,0.73595,62.58,3114.5,1.12975,125.6484375,133.3,49.4,0.009311,104.3,440.5,97.525,1798.0,1015.7,22225.0,22275.0,10301.5,1433.4,892.25,12.16,1.0605,295.4,157.265625,110.38671875,139.03125,217.96875,178.40625,29.55,496.25,25712.0,175.53,134.61,217.02,40.3,42.49,3253.0,112.06,28.55,363.5,1.2113,1.2285,166.92,42.5,1600.0,40.29,1779.1,2.761,1.214,1.72,840.2,1.2281,18.155,357.0
2020-07-02 03:41:00,0.6927,28.6,1.2502,9265.0,349.75,2179.0,0.73595,62.6,3114.75,1.12965,125.6484375,133.3,49.4,0.009310500000000001,104.3,440.5,97.525,1798.0,1016.2,22225.0,22270.0,10301.5,1433.4,892.25,12.17,1.0604,295.4,157.265625,110.38671875,139.046875,217.96875,178.40625,29.55,496.25,25710.0,175.52,134.61,217.0,40.25,42.46,3253.0,112.065,28.55,363.5,1.2113,1.2285,166.9,42.48,1600.0,40.24,1779.4,2.7605,1.2136,1.72,840.2,1.2283,18.15,357.0
2020-07-02 03:42:00,0.6927,28.6,1.2505,9260.0,349.75,2179.0,0.736,62.6,3114.0,1.1296,125.640625,133.3,49.4,0.009311,104.3,440.5,97.525,1798.0,1016.0,22225.0,22275.0,10301.0,1433.3,892.0,12.17,1.0604,295.4,157.265625,110.38671875,139.046875,217.96875,178.40625,29.55,496.25,25699.0,175.54,134.63,217.06,40.25,42.51,3253.0,112.065,28.55,363.75,1.2113,1.2281,166.92,42.52,1600.0,40.27,1779.5,2.7605,1.2144,1.719,840.4,1.2296,18.15,357.0
2020-07-02 03:43:00,0.6926,28.6,1.2504,9260.0,349.5,2179.0,0.736,62.6,3114.5,1.12955,125.6484375,133.3,49.4,0.009310500000000001,104.3,440.5,97.525,1798.0,1016.3,22220.0,22270.0,10302.5,1433.1,892.0,12.18,1.0607,295.4,157.265625,110.38671875,139.046875,217.96875,178.4375,29.55,496.25,25702.0,175.57,134.63,217.14,40.25,42.51,3253.0,112.065,28.55,364.0,1.2113,1.2281,166.95,42.51,1600.0,40.27,1779.8,2.7605,1.2158,1.719,840.4,1.2297,18.155,357.0
2020-07-02 03:44:00,0.6925,28.6,1.2505,9260.0,349.5,2179.0,0.73595,62.58,3114.5,1.12945,125.6484375,133.3,49.4,0.009311,104.3,440.25,97.525,1798.0,1016.4,22225.0,22270.0,10301.75,1432.9,891.75,12.17,1.0606,295.4,157.28125,110.390625,139.046875,218.0,178.4375,29.55,496.0,25703.0,175.57,134.64,217.12,40.25,42.52,3254.0,112.065,28.55,364.25,1.2113,1.2281,166.95,42.53,1600.0,40.28,1780.3,2.7595,1.2161,1.7180000000000002,841.1,1.2296,18.19,357.0
2020-07-02 03:45:00,0.6926,28.6,1.251,9260.0,349.5,2179.0,0.736,62.6,3115.25,1.12945,125.6484375,133.3,49.4,0.009310500000000001,104.3,440.5,97.525,1798.0,1016.7,22230.0,22280.0,10302.5,1433.6,891.75,12.18,1.0605,295.4,157.265625,110.38671875,139.03125,217.9375,178.40625,29.55,496.25,25711.0,175.56,134.64,217.1,40.3,42.53,3256.0,112.07,28.55,364.25,1.2113,1.2296,166.94,42.54,1600.0,40.3,1780.5,2.761,1.2161,1.719,840.9,1.2296,18.195,357.0
2020-07-02 03:46:00,0.6927,28.6,1.2511,9265.0,349.5,2179.0,0.73615,62.61,3116.25,1.1296,125.640625,133.3,49.4,0.009311,104.3,440.5,97.525,1798.0,1017.0,22235.0,22285.0,10304.75,1434.4,892.25,12.18,1.0607,295.4,157.25,110.38671875,139.03125,217.96875,178.40625,29.5,496.25,25718.0,175.55,134.63,217.06,40.3,42.53,3259.0,112.075,28.5,364.5,1.2113,1.2296,166.94,42.54,1600.0,40.29,1780.5,2.761,1.2161,1.72,840.9,1.2297,18.195,357.0
2020-07-02 03:47:00,0.6928,28.6,1.2511,9265.0,349.5,2179.0,0.7362,62.61,3116.25,1.1297,125.640625,133.3,49.4,0.0093115,104.3,440.75,97.525,1798.0,1017.0,22240.0,22290.0,10306.0,1434.5,892.25,12.18,1.0607,295.5,157.265625,110.38671875,139.03125,218.0,178.40625,29.5,496.5,25721.0,175.57,134.64,217.12,40.3,42.53,3261.0,112.075,28.6,364.5,1.2113,1.2298,166.96,42.54,1600.0,40.28,1780.2,2.761,1.2169,1.72,841.6,1.2298,18.195,356.6
2020-07-02 03:48:00,0.6929,28.59,1.2509,9265.0,349.5,2179.0,0.73625,62.62,3117.25,1.1298,125.640625,133.3,49.4,0.0093115,104.3,440.75,97.525,1798.0,1017.3,22255.0,22300.0,10307.5,1435.4,892.0,12.18,1.0608,295.4,157.265625,110.38671875,139.03125,218.0,178.40625,29.45,496.75,25734.0,175.55,134.64,217.14,40.3,42.54,3262.0,112.075,28.6,364.75,1.2113,1.2299,166.96,42.54,1600.0,40.29,1780.2,2.761,1.218,1.72,842.2,1.2307,18.2,356.6
2020-07-02 03:49:00,0.6929,28.59,1.2505,9265.0,349.5,2179.0,0.73625,62.62,3118.75,1.12965,125.640625,133.3,49.4,0.009311,104.3,440.75,97.525,1798.0,1017.5,22260.0,22310.0,10309.5,1436.9,892.0,12.18,1.0608,295.4,157.25,110.38671875,139.03125,217.9375,178.375,29.35,496.75,25756.0,175.55,134.64,217.04,40.33,42.57,3266.0,112.07,28.55,365.0,1.2113,1.2318,166.94,42.57,1600.0,40.33,1780.2,2.7615,1.2184,1.7209999999999999,842.0,1.2318,18.2,356.0
2020-07-02 03:50:00,0.6929,28.6,1.2504,9265.0,349.75,2179.0,0.7362,62.62,3119.25,1.1296,125.640625,133.3,49.4,0.009311,104.3,440.75,97.525,1798.0,1017.6,22260.0,22310.0,10310.0,1436.9,892.0,12.18,1.0607,295.5,157.25,110.38671875,139.03125,217.9375,178.375,29.4,496.75,25758.0,175.53,134.62,217.0,40.32,42.57,3266.0,112.065,28.6,364.75,1.2113,1.2318,166.92,42.57,1600.0,40.32,1780.6,2.761,1.2185,1.7209999999999999,842.2,1.2319,18.205,354.6
2020-07-02 03:51:00,0.693,28.6,1.2505,9265.0,349.75,2179.0,0.7362,62.64,3121.0,1.1296,125.640625,133.3,49.4,0.009310500000000001,104.3,440.75,97.525,1798.0,1018.0,22270.0,22315.0,10311.5,1437.5,892.0,12.18,1.0608,295.5,157.25,110.38671875,139.03125,217.96875,178.375,29.35,496.75,25774.0,175.55,134.64,217.06,40.33,42.58,3267.0,112.065,28.6,365.0,1.2113,1.232,166.94,42.57,1600.0,40.32,1780.8,2.7625,1.2188,1.722,842.1,1.2325,18.205,355.1
2020-07-02 03:52:00,0.693,28.59,1.2507,9265.0,349.75,2179.0,0.7362,62.64,3120.75,1.1295,125.6328125,133.3,49.4,0.009310500000000001,104.3,441.0,97.525,1798.0,1017.8,22260.0,22315.0,10312.0,1437.5,892.0,12.18,1.0607,295.5,157.234375,110.38671875,139.03125,217.90625,178.34375,29.35,496.75,25777.0,175.53,134.62,217.02,40.32,42.57,3269.0,112.065,28.5,365.0,1.2113,1.232,166.91,42.57,1600.0,40.31,1780.8,2.7605,1.2186,1.72,842.5,1.232,18.225,355.0
2020-07-02 03:53:00,0.6929,28.59,1.2507,9265.0,349.75,2179.0,0.73615,62.63,3120.0,1.1295,125.6328125,133.3,49.4,0.009310500000000001,104.3,441.0,97.525,1798.0,1017.4,22255.0,22305.0,10310.75,1437.0,892.0,12.2,1.0607,295.4,157.234375,110.38671875,139.03125,217.90625,178.375,29.35,496.75,25771.0,175.52,134.62,216.98,40.31,42.56,3263.0,112.065,28.55,365.0,1.2113,1.232,166.9,42.56,1600.0,40.29,1780.1,2.7595,1.2185,1.72,842.5,1.232,18.215,355.2
2020-07-02 03:54:00,0.6929,28.59,1.2507,9265.0,349.75,2179.0,0.7362,62.62,3121.25,1.12945,125.640625,133.3,49.4,0.009310500000000001,104.3,441.0,97.525,1798.0,1017.5,22260.0,22310.0,10313.25,1437.3,892.0,12.19,1.0608,295.4,157.234375,110.38671875,139.03125,217.90625,178.375,29.4,496.75,25780.0,175.51,134.62,216.94,40.27,42.54,3265.0,112.07,28.5,364.75,1.2113,1.232,166.9,42.54,1600.0,40.27,1779.8,2.7605,1.2175,1.7180000000000002,842.6,1.232,18.21,354.9
